2025-11-15 18:07:21-0500: Running with following config:
logDir = analysis_logs
maxVisits = 500
nnCacheSizePowerOfTwo = 23
nnMaxBatchSize = 64
nnMutexPoolSizePowerOfTwo = 17
nnRandomize = true
numAnalysisThreads = 2
numSearchThreads = 16
reportAnalysisWinratesAs = BLACK

2025-11-15 18:07:21-0500: Analysis Engine starting...
2025-11-15 18:07:21-0500: KataGo v1.16.4
2025-11-15 18:07:21-0500: nnRandSeed0 = 7178122084827825439
2025-11-15 18:07:21-0500: After dedups: nnModelFile0 = ../../katago_repo/run/kata1-b28c512nbt-s11653980416-d5514111622.bin.gz useFP16 auto useNHWC auto
2025-11-15 18:07:21-0500: Initializing neural net buffer to be size 19 * 19 allowing smaller boards
2025-11-15 18:07:25-0500: Found OpenCL Platform 0: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-15 18:07:25-0500: Found 1 device(s) on platform 0 with type CPU or GPU or Accelerator
2025-11-15 18:07:25-0500: Found OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) (score 11000300)
2025-11-15 18:07:25-0500: Creating context for OpenCL Platform: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-15 18:07:25-0500: Using OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) OpenCL 3.0 CUDA (Extensions: cl_khr_global_int32_base_atomics cl_khr_global_int32_extended_atomics cl_khr_local_int32_base_atomics cl_khr_local_int32_extended_atomics cl_khr_fp64 cl_khr_3d_image_writes cl_khr_byte_addressable_store cl_khr_icd cl_khr_gl_sharing cl_nv_compiler_options cl_nv_device_attribute_query cl_nv_pragma_unroll cl_nv_copy_opts cl_khr_gl_event cl_nv_create_buffer cl_khr_int64_base_atomics cl_khr_int64_extended_atomics cl_nv_kernel_attribute cl_khr_device_uuid cl_khr_pci_bus_info cl_khr_external_semaphore cl_khr_external_memory cl_khr_external_semaphore_opaque_fd cl_khr_external_memory_opaque_fd cl_khr_semaphore)
2025-11-15 18:07:25-0500: Loaded tuning parameters from: /thayerfs/home/f004h1v/.katago/opencltuning/tune11_gpuNVIDIARTX6000AdaGeneration_x19_y19_c512_mv15.txt
2025-11-15 18:07:25-0500: OpenCL backend thread 0: Model version 15
2025-11-15 18:07:25-0500: OpenCL backend thread 0: Model name: kata1-b28c512nbt-s11653980416-d5514111622
2025-11-15 18:07:28-0500: OpenCL backend thread 0: FP16Storage true FP16Compute false FP16TensorCores true FP16TensorCoresFor1x1 false
2025-11-15 18:07:28-0500: Loaded config ../../katago_repo/run/analysis.cfg
2025-11-15 18:07:28-0500: Loaded model ../../katago_repo/run/kata1-b28c512nbt-s11653980416-d5514111622.bin.gz
2025-11-15 18:07:28-0500: Analyzing up to 2 positions at a time in parallel
2025-11-15 18:07:28-0500: Started, ready to begin handling requests
2025-11-15 18:09:34-0500: Error: {"error":"Illegal move 200: H12","field":"moves","id":"query_69"}
2025-11-15 18:09:34-0500: Error: {"error":"Illegal move 200: H12","field":"moves","id":"query_70"}
2025-11-15 18:09:34-0500: Error: {"error":"Illegal move 200: H12","field":"moves","id":"query_71"}
2025-11-15 18:09:34-0500: Error: {"error":"Illegal move 200: H12","field":"moves","id":"query_72"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_110"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_111"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_112"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_113"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_114"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_115"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_116"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_117"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_118"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_119"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_120"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_121"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_122"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_123"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_124"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_125"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_126"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_127"}
2025-11-15 18:11:39-0500: Error: {"error":"Illegal move 175: C1","field":"moves","id":"query_128"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_282"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_283"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_284"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_285"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_286"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_287"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_288"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_289"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_290"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_291"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_292"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_293"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_294"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_295"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_296"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_297"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_298"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_299"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_300"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_301"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_302"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_303"}
2025-11-15 18:21:15-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_304"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_305"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_306"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_307"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_308"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_309"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_310"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_311"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_312"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_313"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_314"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_315"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_316"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_317"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_318"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_319"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_320"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_321"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_322"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_323"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_324"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_325"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_326"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_327"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_328"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_329"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_330"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_331"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_332"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_333"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_334"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_335"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_336"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_337"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_338"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_339"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_340"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_341"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_342"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_343"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_344"}
2025-11-15 18:21:16-0500: Error: {"error":"Illegal move 233: C17","field":"moves","id":"query_345"}
2025-11-15 18:28:39-0500: Error: {"error":"Illegal move 347: N10","field":"moves","id":"query_474"}
2025-11-15 18:28:39-0500: Error: {"error":"Illegal move 347: N10","field":"moves","id":"query_475"}
2025-11-15 18:28:39-0500: Error: {"error":"Illegal move 347: N10","field":"moves","id":"query_476"}
2025-11-15 18:28:39-0500: Error: {"error":"Illegal move 347: N10","field":"moves","id":"query_477"}
2025-11-15 18:28:39-0500: Error: {"error":"Illegal move 347: N10","field":"moves","id":"query_478"}
2025-11-15 18:28:39-0500: Error: {"error":"Illegal move 347: N10","field":"moves","id":"query_479"}
2025-11-15 18:28:39-0500: Error: {"error":"Illegal move 347: N10","field":"moves","id":"query_480"}
2025-11-15 18:28:39-0500: Error: {"error":"Illegal move 347: N10","field":"moves","id":"query_481"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_521"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_522"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_523"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_524"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_525"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_526"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_527"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_528"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_529"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_530"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_531"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_532"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_533"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_534"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_535"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_536"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_537"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_538"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_539"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_540"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_541"}
2025-11-15 18:31:22-0500: Error: {"error":"Illegal move 192: B5","field":"moves","id":"query_542"}
2025-11-15 18:31:27-0500: Error: {"error":"Could not parse board location: C15","field":"moves","id":"query_545"}
2025-11-15 18:31:27-0500: Error: {"error":"Could not parse board location: C15","field":"moves","id":"query_546"}
2025-11-15 18:31:27-0500: Error: {"error":"Could not parse board location: C15","field":"moves","id":"query_547"}
2025-11-15 18:31:27-0500: Error: {"error":"Could not parse board location: C15","field":"moves","id":"query_548"}
2025-11-15 18:31:27-0500: Error: {"error":"Could not parse board location: C15","field":"moves","id":"query_549"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_588"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_589"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_590"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_591"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_592"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_593"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_594"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_595"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_596"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_597"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_598"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_599"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_600"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_601"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_602"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_603"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_604"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_605"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_606"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_607"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_608"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_609"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_610"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_611"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_612"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_613"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_614"}
2025-11-15 18:33:57-0500: Error: {"error":"Illegal move 180: E11","field":"moves","id":"query_615"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_651"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_652"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_653"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_654"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_655"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_656"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_657"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_658"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_659"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_660"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_661"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_662"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_663"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_664"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_665"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_666"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_667"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_668"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_669"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_670"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_671"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_672"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_673"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_674"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_675"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_676"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_677"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_678"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_679"}
2025-11-15 18:36:29-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_680"}
2025-11-15 18:36:30-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_681"}
2025-11-15 18:36:30-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_682"}
2025-11-15 18:36:30-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_683"}
2025-11-15 18:36:30-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_684"}
2025-11-15 18:36:30-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_685"}
2025-11-15 18:36:30-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_686"}
2025-11-15 18:36:30-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_687"}
2025-11-15 18:36:30-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_688"}
2025-11-15 18:36:30-0500: Error: {"error":"Illegal move 175: Q3","field":"moves","id":"query_689"}
2025-11-15 18:36:34-0500: Error: {"error":"Could not parse board location: P16","field":"moves","id":"query_691"}
2025-11-15 18:36:34-0500: Error: {"error":"Could not parse board location: P16","field":"moves","id":"query_692"}
