2025-11-14 23:24:01-0500: Running with following config:
logDir = analysis_logs
maxVisits = 500
nnCacheSizePowerOfTwo = 23
nnMaxBatchSize = 64
nnMutexPoolSizePowerOfTwo = 17
nnRandomize = true
numAnalysisThreads = 2
numSearchThreads = 16
reportAnalysisWinratesAs = BLACK

2025-11-14 23:24:01-0500: Analysis Engine starting...
2025-11-14 23:24:01-0500: KataGo v1.16.4
2025-11-14 23:24:01-0500: nnRandSeed0 = 5284845607749949697
2025-11-14 23:24:01-0500: After dedups: nnModelFile0 = ../../katago_repo/run/kata1-b28c512nbt-s11653980416-d5514111622.bin.gz useFP16 auto useNHWC auto
2025-11-14 23:24:01-0500: Initializing neural net buffer to be size 19 * 19 allowing smaller boards
2025-11-14 23:24:04-0500: Found OpenCL Platform 0: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-14 23:24:04-0500: Found 1 device(s) on platform 0 with type CPU or GPU or Accelerator
2025-11-14 23:24:04-0500: Found OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) (score 11000300)
2025-11-14 23:24:04-0500: Creating context for OpenCL Platform: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-14 23:24:04-0500: Using OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) OpenCL 3.0 CUDA (Extensions: cl_khr_global_int32_base_atomics cl_khr_global_int32_extended_atomics cl_khr_local_int32_base_atomics cl_khr_local_int32_extended_atomics cl_khr_fp64 cl_khr_3d_image_writes cl_khr_byte_addressable_store cl_khr_icd cl_khr_gl_sharing cl_nv_compiler_options cl_nv_device_attribute_query cl_nv_pragma_unroll cl_nv_copy_opts cl_khr_gl_event cl_nv_create_buffer cl_khr_int64_base_atomics cl_khr_int64_extended_atomics cl_nv_kernel_attribute cl_khr_device_uuid cl_khr_pci_bus_info cl_khr_external_semaphore cl_khr_external_memory cl_khr_external_semaphore_opaque_fd cl_khr_external_memory_opaque_fd cl_khr_semaphore)
2025-11-14 23:24:04-0500: Loaded tuning parameters from: /thayerfs/home/f004h1v/.katago/opencltuning/tune11_gpuNVIDIARTX6000AdaGeneration_x19_y19_c512_mv15.txt
2025-11-14 23:24:05-0500: OpenCL backend thread 0: Model version 15
2025-11-14 23:24:05-0500: OpenCL backend thread 0: Model name: kata1-b28c512nbt-s11653980416-d5514111622
2025-11-14 23:24:07-0500: OpenCL backend thread 0: FP16Storage true FP16Compute false FP16TensorCores true FP16TensorCoresFor1x1 false
2025-11-14 23:24:07-0500: Loaded config ../../katago_repo/run/analysis.cfg
2025-11-14 23:24:07-0500: Loaded model ../../katago_repo/run/kata1-b28c512nbt-s11653980416-d5514111622.bin.gz
2025-11-14 23:24:07-0500: Analyzing up to 2 positions at a time in parallel
2025-11-14 23:24:07-0500: Started, ready to begin handling requests
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_408"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_409"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_410"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_411"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_412"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_413"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_414"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_415"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_432"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_433"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_434"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_435"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_436"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_437"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_438"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_439"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_440"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_441"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_442"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_443"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_444"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_445"}
2025-11-14 23:52:49-0500: Error: {"error":"Illegal move 78: D3","field":"moves","id":"query_446"}
2025-11-14 23:54:43-0500: Error: {"error":"Illegal move 69: H3","field":"moves","id":"query_462"}
2025-11-14 23:54:43-0500: Error: {"error":"Illegal move 69: H3","field":"moves","id":"query_463"}
2025-11-14 23:54:43-0500: Error: {"error":"Illegal move 69: H3","field":"moves","id":"query_464"}
2025-11-14 23:54:43-0500: Error: {"error":"Illegal move 69: H3","field":"moves","id":"query_465"}
2025-11-14 23:54:43-0500: Error: {"error":"Illegal move 69: H3","field":"moves","id":"query_466"}
2025-11-14 23:54:43-0500: Error: {"error":"Illegal move 69: H3","field":"moves","id":"query_467"}
2025-11-14 23:54:43-0500: Error: {"error":"Illegal move 69: H3","field":"moves","id":"query_468"}
2025-11-14 23:54:43-0500: Error: {"error":"Illegal move 69: H3","field":"moves","id":"query_469"}
2025-11-14 23:54:43-0500: Error: {"error":"Illegal move 69: H3","field":"moves","id":"query_470"}
2025-11-14 23:54:43-0500: Error: {"error":"Illegal move 69: H3","field":"moves","id":"query_471"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_529"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_530"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_531"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_532"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_533"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_534"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_535"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_536"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_537"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_538"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_539"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_540"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_541"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_542"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_543"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_544"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_545"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_546"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_547"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_548"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_549"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_550"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_551"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_552"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_553"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_554"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_555"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_556"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_557"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_558"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_559"}
2025-11-15 00:04:06-0500: Error: {"error":"Illegal move 281: C2","field":"moves","id":"query_560"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_613"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_614"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_615"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_616"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_617"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_618"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_619"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_620"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_621"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_622"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_623"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_624"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_625"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_626"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_627"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_628"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_629"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_630"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_631"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_632"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_633"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_634"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_635"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_636"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_637"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_638"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_639"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_640"}
2025-11-15 00:12:48-0500: Error: {"error":"Illegal move 257: C19","field":"moves","id":"query_641"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_695"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_696"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_697"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_698"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_699"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_700"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_701"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_702"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_703"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_704"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_705"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_706"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_707"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_708"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_709"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_710"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_711"}
2025-11-15 00:21:45-0500: Error: {"error":"Illegal move 260: M14","field":"moves","id":"query_712"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_719"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_720"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_721"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_722"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_723"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_724"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_725"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_726"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_727"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_728"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_729"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_730"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_731"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_732"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_733"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_734"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_735"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_736"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_737"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_738"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_739"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_740"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_741"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_742"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_743"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_744"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_745"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_746"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_747"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_748"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_749"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_750"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_751"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_752"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_753"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_754"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_755"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_756"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_757"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_758"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_759"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_760"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_761"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_762"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_763"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_764"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_765"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_766"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_767"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_768"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_769"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_770"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_771"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_772"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_773"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_774"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_775"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_776"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_777"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_778"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_779"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_780"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_781"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_782"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_783"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_784"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_785"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_786"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_787"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_788"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_789"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_790"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_791"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_792"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_793"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_794"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_795"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_796"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_797"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_798"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_799"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_800"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_801"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_802"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_803"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_804"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_805"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_806"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_807"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_808"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_809"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_810"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_811"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_812"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_813"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_814"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_815"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_816"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_817"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_818"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_819"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_820"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_821"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_822"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_823"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_824"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_825"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_826"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_827"}
2025-11-15 00:22:33-0500: Error: {"error":"Could not parse board location: L17","field":"moves","id":"query_828"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_886"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_887"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_888"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_889"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_890"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_891"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_892"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_893"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_894"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_895"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_896"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_897"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_898"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_899"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_900"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_901"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_902"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_903"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_904"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_905"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_906"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_907"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_908"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_909"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_910"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_911"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_912"}
2025-11-15 00:32:00-0500: Error: {"error":"Illegal move 139: E1","field":"moves","id":"query_913"}
